,state_code,state,county,town,center,center_id,office_id,registered,voted,void,neutral,suffrage,candidate_votes,candidate
19198,2,Hodh El Gharbi,Koubenni,Timzine,Bou Telhayeh,3,1,389,243,2,1,240,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19199,2,Hodh El Gharbi,Koubenni,Timzine,Bou Telhayeh,3,1,389,243,2,1,240,0,KANE Hamidou Baba (Kane)
19200,2,Hodh El Gharbi,Koubenni,Timzine,Bou Telhayeh,3,2,389,213,0,0,213,183,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19201,2,Hodh El Gharbi,Koubenni,Timzine,Bou Telhayeh,3,2,389,213,0,0,213,27,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19202,2,Hodh El Gharbi,Koubenni,Timzine,Bou Telhayeh,3,2,389,213,0,0,213,0,Biram Dah Dah ABEID (Biram)
19203,2,Hodh El Gharbi,Koubenni,Timzine,Bou Telhayeh,3,2,389,213,0,0,213,1,Mohamed Sidi MAOULOUD (Maouloud)
19204,2,Hodh El Gharbi,Koubenni,Timzine,Bou Telhayeh,3,2,389,213,0,0,213,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
19205,2,Hodh El Gharbi,Koubenni,Timzine,Bou Telhayeh,3,2,389,213,0,0,213,1,KANE Hamidou Baba (Kane)
19206,2,Hodh El Gharbi,Koubenni,Timzine,Hassi El Avya,6,1,202,127,2,0,125,113,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19207,2,Hodh El Gharbi,Koubenni,Timzine,Hassi El Avya,6,1,202,127,2,0,125,12,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19208,2,Hodh El Gharbi,Koubenni,Timzine,Hassi El Avya,6,1,202,127,2,0,125,0,Biram Dah Dah ABEID (Biram)
19209,2,Hodh El Gharbi,Koubenni,Timzine,Hassi El Avya,6,1,202,127,2,0,125,0,Mohamed Sidi MAOULOUD (Maouloud)
19210,2,Hodh El Gharbi,Koubenni,Timzine,Hassi El Avya,6,1,202,127,2,0,125,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19211,2,Hodh El Gharbi,Koubenni,Timzine,Hassi El Avya,6,1,202,127,2,0,125,0,KANE Hamidou Baba (Kane)
19212,7,Adrar,Atar,Choum,Ecole Choum,2,2,558,193,8,0,185,85,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19213,7,Adrar,Atar,Choum,Ecole Choum,2,2,558,193,8,0,185,71,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19214,7,Adrar,Atar,Choum,Ecole Choum,2,2,558,193,8,0,185,22,Biram Dah Dah ABEID (Biram)
19215,7,Adrar,Atar,Choum,Ecole Choum,2,2,558,193,8,0,185,2,Mohamed Sidi MAOULOUD (Maouloud)
19216,7,Adrar,Atar,Choum,Ecole Choum,2,2,558,193,8,0,185,2,Mohamed Lemine El Mourteji El WAVI (Wavi)
19217,7,Adrar,Atar,Choum,Ecole Choum,2,2,558,193,8,0,185,3,KANE Hamidou Baba (Kane)
19218,9,Tagant,Tidjikja,Nimlane,Zweireh,12,1,137,106,3,0,103,97,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19219,9,Tagant,Tidjikja,Nimlane,Zweireh,12,1,137,106,3,0,103,4,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19220,9,Tagant,Tidjikja,Nimlane,Zweireh,12,1,137,106,3,0,103,0,Biram Dah Dah ABEID (Biram)
19221,9,Tagant,Tidjikja,Nimlane,Zweireh,12,1,137,106,3,0,103,2,Mohamed Sidi MAOULOUD (Maouloud)
19222,9,Tagant,Tidjikja,Nimlane,Zweireh,12,1,137,106,3,0,103,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19223,9,Tagant,Tidjikja,Nimlane,Zweireh,12,1,137,106,3,0,103,0,KANE Hamidou Baba (Kane)
19224,6,Trarza,Keur Macène,Keur Macène,Ecole Bouteidouma,2,1,372,204,4,2,198,106,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19225,6,Trarza,Keur Macène,Keur Macène,Ecole Bouteidouma,2,1,372,204,4,2,198,48,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19226,6,Trarza,Keur Macène,Keur Macène,Ecole Bouteidouma,2,1,372,204,4,2,198,30,Biram Dah Dah ABEID (Biram)
19227,6,Trarza,Keur Macène,Keur Macène,Ecole Bouteidouma,2,1,372,204,4,2,198,13,Mohamed Sidi MAOULOUD (Maouloud)
19228,6,Trarza,Keur Macène,Keur Macène,Ecole Bouteidouma,2,1,372,204,4,2,198,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19229,6,Trarza,Keur Macène,Keur Macène,Ecole Bouteidouma,2,1,372,204,4,2,198,1,KANE Hamidou Baba (Kane)
19230,4,Gorgol,Kaédi,Nere Walo,Silla,5,1,336,226,7,4,215,85,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19231,4,Gorgol,Kaédi,Nere Walo,Silla,5,1,336,226,7,4,215,2,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19232,4,Gorgol,Kaédi,Nere Walo,Silla,5,1,336,226,7,4,215,44,Biram Dah Dah ABEID (Biram)
19233,4,Gorgol,Kaédi,Nere Walo,Silla,5,1,336,226,7,4,215,0,Mohamed Sidi MAOULOUD (Maouloud)
19234,4,Gorgol,Kaédi,Nere Walo,Silla,5,1,336,226,7,4,215,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19235,4,Gorgol,Kaédi,Nere Walo,Silla,5,1,336,226,7,4,215,84,KANE Hamidou Baba (Kane)
19236,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,4,334,208,5,0,203,191,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19237,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,4,334,208,5,0,203,5,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19238,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,4,334,208,5,0,203,0,Biram Dah Dah ABEID (Biram)
19239,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,4,334,208,5,0,203,0,Mohamed Sidi MAOULOUD (Maouloud)
19240,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,4,334,208,5,0,203,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
19241,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,4,334,208,5,0,203,6,KANE Hamidou Baba (Kane)
19242,2,Hodh El Gharbi,Tamcheket,Radhi,Radhi  ecole,10,2,366,243,2,0,241,221,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19243,2,Hodh El Gharbi,Tamcheket,Radhi,Radhi  ecole,10,2,366,243,2,0,241,16,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19244,2,Hodh El Gharbi,Tamcheket,Radhi,Radhi  ecole,10,2,366,243,2,0,241,3,Biram Dah Dah ABEID (Biram)
19245,2,Hodh El Gharbi,Tamcheket,Radhi,Radhi  ecole,10,2,366,243,2,0,241,1,Mohamed Sidi MAOULOUD (Maouloud)
19246,2,Hodh El Gharbi,Tamcheket,Radhi,Radhi  ecole,10,2,366,243,2,0,241,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19247,2,Hodh El Gharbi,Tamcheket,Radhi,Radhi  ecole,10,2,366,243,2,0,241,0,KANE Hamidou Baba (Kane)
19248,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,1,398,314,3,1,310,305,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19249,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,1,398,314,3,1,310,4,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19250,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,1,398,314,3,1,310,1,Biram Dah Dah ABEID (Biram)
19251,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,1,398,314,3,1,310,0,Mohamed Sidi MAOULOUD (Maouloud)
19252,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,1,398,314,3,1,310,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19253,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,1,398,314,3,1,310,0,KANE Hamidou Baba (Kane)
19254,5,Brakna,Magtalahjar,Sangrave,Ecole Ameira Marsa,3,1,221,161,21,0,140,121,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19255,5,Brakna,Magtalahjar,Sangrave,Ecole Ameira Marsa,3,1,221,161,21,0,140,3,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19256,5,Brakna,Magtalahjar,Sangrave,Ecole Ameira Marsa,3,1,221,161,21,0,140,15,Biram Dah Dah ABEID (Biram)
19257,5,Brakna,Magtalahjar,Sangrave,Ecole Ameira Marsa,3,1,221,161,21,0,140,0,Mohamed Sidi MAOULOUD (Maouloud)
19258,5,Brakna,Magtalahjar,Sangrave,Ecole Ameira Marsa,3,1,221,161,21,0,140,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19259,5,Brakna,Magtalahjar,Sangrave,Ecole Ameira Marsa,3,1,221,161,21,0,140,1,KANE Hamidou Baba (Kane)
19260,3,Assaba,Guerou,Kamour,Ecole Taghadet Iriji,6,1,356,222,3,0,219,134,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19261,3,Assaba,Guerou,Kamour,Ecole Taghadet Iriji,6,1,356,222,3,0,219,53,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19262,3,Assaba,Guerou,Kamour,Ecole Taghadet Iriji,6,1,356,222,3,0,219,29,Biram Dah Dah ABEID (Biram)
19263,3,Assaba,Guerou,Kamour,Ecole Taghadet Iriji,6,1,356,222,3,0,219,1,Mohamed Sidi MAOULOUD (Maouloud)
19264,3,Assaba,Guerou,Kamour,Ecole Taghadet Iriji,6,1,356,222,3,0,219,2,Mohamed Lemine El Mourteji El WAVI (Wavi)
19265,3,Assaba,Guerou,Kamour,Ecole Taghadet Iriji,6,1,356,222,3,0,219,0,KANE Hamidou Baba (Kane)
19266,3,Assaba,Guerou,El Ghaira,Centre d'Accueil des Citoyens,1,1,535,88,9,0,79,34,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19267,3,Assaba,Guerou,El Ghaira,Centre d'Accueil des Citoyens,1,1,535,88,9,0,79,28,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19268,3,Assaba,Guerou,El Ghaira,Centre d'Accueil des Citoyens,1,1,535,88,9,0,79,14,Biram Dah Dah ABEID (Biram)
19269,3,Assaba,Guerou,El Ghaira,Centre d'Accueil des Citoyens,1,1,535,88,9,0,79,3,Mohamed Sidi MAOULOUD (Maouloud)
19270,3,Assaba,Guerou,El Ghaira,Centre d'Accueil des Citoyens,1,1,535,88,9,0,79,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19271,3,Assaba,Guerou,El Ghaira,Centre d'Accueil des Citoyens,1,1,535,88,9,0,79,0,KANE Hamidou Baba (Kane)
19272,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,2,342,137,0,0,137,73,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19273,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,2,342,137,0,0,137,25,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19274,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,2,342,137,0,0,137,0,Biram Dah Dah ABEID (Biram)
19275,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,2,342,137,0,0,137,31,Mohamed Sidi MAOULOUD (Maouloud)
19276,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,2,342,137,0,0,137,8,Mohamed Lemine El Mourteji El WAVI (Wavi)
19277,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,2,342,137,0,0,137,0,KANE Hamidou Baba (Kane)
19278,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,1,343,119,1,1,117,79,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19279,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,1,343,119,1,1,117,14,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19280,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,1,343,119,1,1,117,6,Biram Dah Dah ABEID (Biram)
19281,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,1,343,119,1,1,117,12,Mohamed Sidi MAOULOUD (Maouloud)
19282,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,1,343,119,1,1,117,6,Mohamed Lemine El Mourteji El WAVI (Wavi)
19283,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El khat et Ghasr Salam,10,1,343,119,1,1,117,0,KANE Hamidou Baba (Kane)
19284,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,1,483,302,3,0,299,177,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19285,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,1,483,302,3,0,299,99,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19286,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,1,483,302,3,0,299,14,Biram Dah Dah ABEID (Biram)
19287,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,1,483,302,3,0,299,1,Mohamed Sidi MAOULOUD (Maouloud)
19288,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,1,483,302,3,0,299,6,Mohamed Lemine El Mourteji El WAVI (Wavi)
19289,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,1,483,302,3,0,299,2,KANE Hamidou Baba (Kane)
19290,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,3,485,329,2,0,327,215,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19291,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,3,485,329,2,0,327,89,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19292,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,3,485,329,2,0,327,16,Biram Dah Dah ABEID (Biram)
19293,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,3,485,329,2,0,327,1,Mohamed Sidi MAOULOUD (Maouloud)
19294,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,3,485,329,2,0,327,3,Mohamed Lemine El Mourteji El WAVI (Wavi)
19295,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole 1,1,3,485,329,2,0,327,3,KANE Hamidou Baba (Kane)
19296,7,Adrar,Atar,Choum,Dispensaire Choum,1,2,349,169,10,0,159,90,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19297,7,Adrar,Atar,Choum,Dispensaire Choum,1,2,349,169,10,0,159,34,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19298,7,Adrar,Atar,Choum,Dispensaire Choum,1,2,349,169,10,0,159,29,Biram Dah Dah ABEID (Biram)
19299,7,Adrar,Atar,Choum,Dispensaire Choum,1,2,349,169,10,0,159,3,Mohamed Sidi MAOULOUD (Maouloud)
19300,7,Adrar,Atar,Choum,Dispensaire Choum,1,2,349,169,10,0,159,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19301,7,Adrar,Atar,Choum,Dispensaire Choum,1,2,349,169,10,0,159,3,KANE Hamidou Baba (Kane)
19302,2,Hodh El Gharbi,Koubenni,Koubenni,Tally Lakhdar,9,1,103,73,2,0,71,47,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19303,2,Hodh El Gharbi,Koubenni,Koubenni,Tally Lakhdar,9,1,103,73,2,0,71,17,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19304,2,Hodh El Gharbi,Koubenni,Koubenni,Tally Lakhdar,9,1,103,73,2,0,71,4,Biram Dah Dah ABEID (Biram)
19305,2,Hodh El Gharbi,Koubenni,Koubenni,Tally Lakhdar,9,1,103,73,2,0,71,3,Mohamed Sidi MAOULOUD (Maouloud)
19306,2,Hodh El Gharbi,Koubenni,Koubenni,Tally Lakhdar,9,1,103,73,2,0,71,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19307,2,Hodh El Gharbi,Koubenni,Koubenni,Tally Lakhdar,9,1,103,73,2,0,71,0,KANE Hamidou Baba (Kane)
19308,6,Trarza,Keur Macène,M'Balal,Ecole Tigoumatine,22,1,373,231,20,2,209,88,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19309,6,Trarza,Keur Macène,M'Balal,Ecole Tigoumatine,22,1,373,231,20,2,209,97,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19310,6,Trarza,Keur Macène,M'Balal,Ecole Tigoumatine,22,1,373,231,20,2,209,19,Biram Dah Dah ABEID (Biram)
19311,6,Trarza,Keur Macène,M'Balal,Ecole Tigoumatine,22,1,373,231,20,2,209,5,Mohamed Sidi MAOULOUD (Maouloud)
19312,6,Trarza,Keur Macène,M'Balal,Ecole Tigoumatine,22,1,373,231,20,2,209,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19313,6,Trarza,Keur Macène,M'Balal,Ecole Tigoumatine,22,1,373,231,20,2,209,0,KANE Hamidou Baba (Kane)
19314,2,Hodh El Gharbi,Tamcheket,Radhi,Ghligue El Ghedhef ecole,8,1,216,174,4,0,170,165,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19315,2,Hodh El Gharbi,Tamcheket,Radhi,Ghligue El Ghedhef ecole,8,1,216,174,4,0,170,4,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19316,2,Hodh El Gharbi,Tamcheket,Radhi,Ghligue El Ghedhef ecole,8,1,216,174,4,0,170,0,Biram Dah Dah ABEID (Biram)
19317,2,Hodh El Gharbi,Tamcheket,Radhi,Ghligue El Ghedhef ecole,8,1,216,174,4,0,170,0,Mohamed Sidi MAOULOUD (Maouloud)
19318,2,Hodh El Gharbi,Tamcheket,Radhi,Ghligue El Ghedhef ecole,8,1,216,174,4,0,170,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19319,2,Hodh El Gharbi,Tamcheket,Radhi,Ghligue El Ghedhef ecole,8,1,216,174,4,0,170,1,KANE Hamidou Baba (Kane)
19320,7,Adrar,Atar,Choum,Ecole Choum,2,1,559,311,12,0,299,160,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19321,7,Adrar,Atar,Choum,Ecole Choum,2,1,559,311,12,0,299,118,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19322,7,Adrar,Atar,Choum,Ecole Choum,2,1,559,311,12,0,299,17,Biram Dah Dah ABEID (Biram)
19323,7,Adrar,Atar,Choum,Ecole Choum,2,1,559,311,12,0,299,2,Mohamed Sidi MAOULOUD (Maouloud)
19324,7,Adrar,Atar,Choum,Ecole Choum,2,1,559,311,12,0,299,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19325,7,Adrar,Atar,Choum,Ecole Choum,2,1,559,311,12,0,299,2,KANE Hamidou Baba (Kane)
19326,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Devea,2,1,529,281,1,0,280,258,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19327,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Devea,2,1,529,281,1,0,280,20,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19328,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Devea,2,1,529,281,1,0,280,1,Biram Dah Dah ABEID (Biram)
19329,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Devea,2,1,529,281,1,0,280,0,Mohamed Sidi MAOULOUD (Maouloud)
19330,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Devea,2,1,529,281,1,0,280,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
19331,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Devea,2,1,529,281,1,0,280,0,KANE Hamidou Baba (Kane)
19332,2,Hodh El Gharbi,Koubenni,Voullaniya,Sureté,12,1,230,131,15,6,110,95,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19333,2,Hodh El Gharbi,Koubenni,Voullaniya,Sureté,12,1,230,131,15,6,110,4,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19334,2,Hodh El Gharbi,Koubenni,Voullaniya,Sureté,12,1,230,131,15,6,110,0,Biram Dah Dah ABEID (Biram)
19335,2,Hodh El Gharbi,Koubenni,Voullaniya,Sureté,12,1,230,131,15,6,110,9,Mohamed Sidi MAOULOUD (Maouloud)
19336,2,Hodh El Gharbi,Koubenni,Voullaniya,Sureté,12,1,230,131,15,6,110,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19337,2,Hodh El Gharbi,Koubenni,Voullaniya,Sureté,12,1,230,131,15,6,110,2,KANE Hamidou Baba (Kane)
19338,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Hassi Saleck,6,2,308,190,2,1,187,144,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19339,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Hassi Saleck,6,2,308,190,2,1,187,41,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19340,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Hassi Saleck,6,2,308,190,2,1,187,1,Biram Dah Dah ABEID (Biram)
19341,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Hassi Saleck,6,2,308,190,2,1,187,1,Mohamed Sidi MAOULOUD (Maouloud)
19342,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Hassi Saleck,6,2,308,190,2,1,187,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19343,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Hassi Saleck,6,2,308,190,2,1,187,0,KANE Hamidou Baba (Kane)
19344,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,3,334,145,4,2,139,127,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19345,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,3,334,145,4,2,139,0,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19346,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,3,334,145,4,2,139,0,Biram Dah Dah ABEID (Biram)
19347,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,3,334,145,4,2,139,1,Mohamed Sidi MAOULOUD (Maouloud)
19348,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,3,334,145,4,2,139,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19349,2,Hodh El Gharbi,Koubenni,Voullaniya,Ould aaghil 1,9,3,334,145,4,2,139,11,KANE Hamidou Baba (Kane)
19350,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,1,527,289,35,0,254,167,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19351,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,1,527,289,35,0,254,81,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19352,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,1,527,289,35,0,254,3,Biram Dah Dah ABEID (Biram)
19353,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,1,527,289,35,0,254,0,Mohamed Sidi MAOULOUD (Maouloud)
19354,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,1,527,289,35,0,254,3,Mohamed Lemine El Mourteji El WAVI (Wavi)
19355,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,1,527,289,35,0,254,0,KANE Hamidou Baba (Kane)
19356,7,Adrar,Aoujeft,N'Teirguent,Ecole Doueira,2,1,60,31,1,0,30,27,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19357,7,Adrar,Aoujeft,N'Teirguent,Ecole Doueira,2,1,60,31,1,0,30,2,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19358,7,Adrar,Aoujeft,N'Teirguent,Ecole Doueira,2,1,60,31,1,0,30,0,Biram Dah Dah ABEID (Biram)
19359,7,Adrar,Aoujeft,N'Teirguent,Ecole Doueira,2,1,60,31,1,0,30,1,Mohamed Sidi MAOULOUD (Maouloud)
19360,7,Adrar,Aoujeft,N'Teirguent,Ecole Doueira,2,1,60,31,1,0,30,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
19361,7,Adrar,Aoujeft,N'Teirguent,Ecole Doueira,2,1,60,31,1,0,30,0,KANE Hamidou Baba (Kane)
19362,7,Adrar,Aoujeft,N'Teirguent,Ecole N'Terguent,3,1,348,208,3,1,204,135,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19363,7,Adrar,Aoujeft,N'Teirguent,Ecole N'Terguent,3,1,348,208,3,1,204,64,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19364,7,Adrar,Aoujeft,N'Teirguent,Ecole N'Terguent,3,1,348,208,3,1,204,0,Biram Dah Dah ABEID (Biram)
19365,7,Adrar,Aoujeft,N'Teirguent,Ecole N'Terguent,3,1,348,208,3,1,204,2,Mohamed Sidi MAOULOUD (Maouloud)
19366,7,Adrar,Aoujeft,N'Teirguent,Ecole N'Terguent,3,1,348,208,3,1,204,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
19367,7,Adrar,Aoujeft,N'Teirguent,Ecole N'Terguent,3,1,348,208,3,1,204,2,KANE Hamidou Baba (Kane)
19368,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,2,527,287,3,1,283,168,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
19369,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,2,527,287,3,1,283,107,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
19370,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,2,527,287,3,1,283,2,Biram Dah Dah ABEID (Biram)
19371,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,2,527,287,3,1,283,1,Mohamed Sidi MAOULOUD (Maouloud)
19372,1,Hodh Chargui,Djiguenni,Aoueinat Zbel,Ecole Teichtaya,7,2,527,287,3,1,283,5,Mohamed Lemine El Mourteji El WAVI (Wavi)
